mo_yr,date,ALABAMA,ALASKA,ARIZONA,CALIFORNIA,COLORADO,CONNECTICUT,DELAWARE,DISTRICT OF COLUMBIA,HAWAII,IDAHO,ILLINOIS,INDIANA,IOWA,KANSAS,KENTUCKY,LOUISIANA,MAINE,MARYLAND,MASSACHUSETTS,MINNESOTA,MISSISSIPPI,MISSOURI,MONTANA,NEBRASKA,NEVADA,NEW HAMPSHIRE,NEW JERSEY,NEW MEXICO,NEW YORK,NORTH CAROLINA,NORTH DAKOTA,OHIO,OKLAHOMA,OREGON,PENNSYLVANIA,RHODE ISLAND,SOUTH DAKOTA,TENNESSEE,TEXAS,UTAH,VERMONT,VIRGINIA,WASHINGTON,WEST VIRGINIA,WISCONSIN,WYOMING,synthetic_baseline,treated,gap_raw_baseline,gap_centered_baseline
427,2011-07-01,4.739999677199998,0.4400002479999996,4.7999996199999995,5.9199997909999995,2.9600003715999996,4.240000533799999,3.5399999144,3.659999943399999,3.1599999908000003,3.1999998090000004,4.040000151800001,4.199999619000001,1.3599997996000006,1.3800002101999995,3.8999999041999995,1.9200002675999999,3.1799999712,3.0999999997999996,2.2999999998,2.8999999049999996,4.1599997528,3.0000003811999996,2.3600000856000003,0.6600000383999998,8.2799998292,1.4800001146000001,4.3399998663999995,2.1199999808000003,2.799999618800001,4.520000360600001,0.11999998039999982,3.599999619000001,1.3200001712000002,2.3999997144000007,3.080000019,5.9600002282,1.0200002195999995,3.8600003237999996,2.1400003436000006,1.6200002672,1.7400002005999995,2.7999997612000005,2.6999999046000003,2.359999846800001,2.8999999996000003,1.6199998862,3.607358434693442,3.0000003811999996,-0.6073580534934426,-0.6460465627900838
428,2011-08-01,4.2800000192,0.5599999431999994,4.3400004372000005,5.859999658199999,2.9800000192000002,4.199999619200001,3.5000000477999995,3.7199999808,3.2600001332,3.1599998474,4.119999791,4.4800000192,1.5799999716000004,1.5399998663999996,3.7200003619999995,1.8600003239999987,3.0400001046000003,3.1600001333999996,2.0800000664000002,2.2199997900000006,3.8599996572000004,3.3800002104000004,2.3000000955999997,0.8200001719999999,8.440000341800001,1.5600000856000005,4.319999885399999,2.4200002672,2.81999979,4.800000380000001,0.2800001139999999,3.479999542800001,1.4200000285999996,2.3800002100000013,3.1999995238000007,5.960000418200001,1.1000000950000004,3.900000285599999,1.9999999048000001,1.5599998470000003,1.6799999239999996,3.0400001044000002,2.6599999426000007,2.5800002094000005,2.7599999426000004,1.6199999810000003,3.558593071999629,3.3800002104000004,-0.17859286159962862,-0.21728137089626975
429,2011-09-01,4.1199999808,0.39999980900000054,4.239999771,5.6999999998,2.9000001907999993,3.9999997144000012,3.4800002097999996,3.639999486199999,3.1799999241999997,3.100000238599999,3.9799998281999995,4.3,1.4199998376000003,1.3600001337999998,3.9400004383999985,0.7599998468000004,2.9400000096000003,3.1399998664,2.0999998098,1.8600000854000003,3.3800000191999997,3.0000002855999988,2.2000000474000005,0.6799998287999998,8.219999696199999,1.4599997994000002,4.31999979,2.4399998668,2.8800002100000004,4.680000399200001,0.09999990419999971,3.260000419199999,1.5000000474000004,2.400000095800001,2.8999998090000005,6.040000341600001,1.0399999145999996,3.8800001146000014,1.9400001527999997,1.3599999433999992,1.7199998374,2.999999809,2.5800004003999994,2.719999981,2.6800000189999995,1.6,3.5867556374416094,3.0000002855999988,-0.5867553518416107,-0.6254438611382518
430,2011-10-01,3.499999714200001,0.35999994300000004,4.100000191,5.420000171000001,2.9000001909999993,3.9599997995999994,3.3399998667999995,3.4000003800000007,3.0400001046000003,2.9799998278000004,3.7799999234,4.119999599800001,1.2400001044,1.1600000381999998,3.5000003811999996,0.7399998667999999,2.9000000000000004,2.9400000096000003,1.9599999906,1.6600000379999997,3.1599999428000007,2.7399999619999997,2.1399999145999997,0.6600000382000006,7.8200000288,1.4799999239999995,4.219999981,2.3800002094000003,2.840000152800001,4.3799995428,0.10000004780000005,2.9399997708,1.3400001522,2.379999638200001,2.6399999618,6.0600000382,0.9399999617999999,3.2400001530000004,1.7200000758000007,1.2600000854000006,1.7400001531999996,2.8200000760000004,2.580000019,2.640000248399999,2.4799998282000004,1.7399998186000003,3.323826948053327,2.7399999619999997,-0.5838269860533272,-0.6225154953499683
431,2011-11-01,2.6199999808000003,0.33999996200000027,3.5200003619999993,4.920000361000001,2.6600001331999996,3.6199999810000003,3.2199998376,3.2999999046,2.9600001332000008,2.879999732600001,3.1399999618,3.599999713599999,1.1600000381999998,0.9000001911999993,2.8600002290000006,0.33999996200000027,2.9000000948,2.6200002195999996,1.6600001331999996,1.340000153,2.4600000382000005,2.0199998854,1.9400001053999993,0.4799999711999998,7.6599996583999985,1.3999997616000002,3.819999885399999,2.2600001336,2.5399998659999996,3.7200003617999995,-0.04000005720000033,2.0999999047999998,1.0399999621999996,1.9999996190000005,2.3000001904000005,6.080000399000001,0.9199998376000003,2.4600001336000004,1.219999886,1.0000000002,1.4,2.439999867,2.0800003045999995,2.2799999239999993,2.0999998092000007,1.7399999621999993,2.8873927126951866,2.0199998854,-0.8673928272951867,-0.9060813365918279
432,2011-12-01,2.7000000952,0.31999978980000066,3.700000381199999,5.0800001146,2.7400001525999995,3.6399999140000006,3.2400002482,3.239999866199999,3.0400001046000003,2.8800002094000003,3.200000380999999,3.5599998471999994,1.2000000477999997,1.0799998282,2.9000001908,1.1000000001999997,3.079999924,2.78000021,1.8600000386,1.3799997326000009,2.6400002482,2.2000002864,1.920000076,0.5799999237999995,7.580000161200001,1.4999998092000002,4.079999638,2.3800002101999995,2.7599996572000007,3.9400004381999985,-0.22000002880000036,2.1399998662,0.9799999239999995,2.1799999237999996,2.420000076,5.980000303600002,0.9399999617999995,2.3999999042000004,1.280000114,1.1999997614000009,1.3600000856000003,2.6800002099999993,2.1599997518,2.4600001332000003,2.0600001338,1.7399998186000003,2.921187679173898,2.2000002864,-0.7211873927738983,-0.7598759020705395
433,2012-01-01,2.3600002294000006,0.01999969460000095,3.519999599800001,4.839999581799999,2.9999999524000005,3.8799997805999995,3.0399999621999996,3.0600003230000006,2.8000002386,2.519999599800001,3.0799997327999993,3.6399998661999993,1.1799998287999998,0.9000000950000002,2.8200000762000004,1.3799999237999998,3.5399998659999996,2.7000002864,2.0400000094,1.3999999049999996,3.1399994854000015,1.7999998098,1.6800001140000003,0.3999999049999996,6.840000247000001,1.6200000285999998,4.160000419399999,2.060000228999999,2.9199997897999994,3.7599999429999995,-0.4000000003999995,2.3200002665999993,0.9800001617999996,1.900000191200001,2.3600002292000006,5.939999582,1.0000000475999995,2.599999523400001,1.2600001338000002,1.0200003627999994,1.3600001813999993,2.5999999047999998,1.9400000576000007,1.7199998854,2.200000095,1.6399998666000002,2.818019203420816,1.7999998098,-1.0180193936208157,-1.0567079029174569
434,2012-02-01,2.6399995808000014,-0.10000009560000045,3.4600000381999996,4.940000247,3.1000000476,3.8000003334,3.0599998479999995,2.840000057400001,2.7400000094,2.3400000573999993,3.060000323599999,3.4399999618,1.2800000664000004,1.0400002483999993,2.7200003617999995,1.6000001907999994,3.5200000764000006,2.7400001527999995,1.9999997136000003,1.5,3.2600000379999994,2.0400000566000003,1.7599997518000006,0.4599999906000001,6.9000000002,1.7199999337999996,4.259999847,1.8600001329999998,3.2199996000000013,3.6400002482,-0.44000000980000076,2.0600002292,0.7199998860000001,1.9000001910000002,2.299999808999999,5.8600000382,1.0200000286000006,2.6399998663999993,1.2799999239999993,0.9800000186000011,1.2799999239999993,2.5200000285999997,1.9799997334000015,1.6600002292000013,2.0799997326,1.5,2.7625655185957063,2.0400000566000003,-0.722565461995706,-0.7612539712923472
435,2012-03-01,2.5400001522,-0.09999980959999988,3.1800003056,4.660000322800001,3.0999999522,3.8800000189999997,3.1200001237999997,2.6399995808000005,2.7600000382000003,2.1799998279999997,2.6600000383999998,3.120000361999999,0.9799998764,0.9799997328000005,2.4000000000000004,1.4199996946000004,3.4400004383999985,2.6599999904000002,1.6800002099999993,1.2400000570000005,2.480000304799999,1.8399999621999994,1.5200000763999997,0.27999987579999974,6.7399997716,1.5200001242,4.0599996570000005,1.7800001146,3.0599996572000006,3.3600001338000007,-0.5399998183999997,1.760000324599999,0.43999996239999906,1.8200003617999991,2.1000001907999994,5.719999695599999,0.8800001142000005,2.4000000948,1.060000229199999,0.799999905,1.1400000093999996,2.2999998092000005,1.7799996382000005,1.5199998855999999,1.9000000950000002,1.4600000378000004,2.542518532448725,1.8399999621999994,-0.7025185702487255,-0.7412070795453667
436,2012-04-01,2.4199997900000003,0.04000005719999944,3.040000438,4.340000151800001,2.840000153,3.7600002761999995,3.1399998671999994,2.5000003811999996,2.4999997136000003,2.1599999432,2.4999996190000005,2.940000105,0.8000002385999991,0.8200000286,2.1799999241999997,1.1000000001999997,3.140000056800001,2.5000000002,1.600000238599999,0.9200001238000004,2.2800001138,1.4199999810000001,1.5199997898000008,0.2599999423999999,6.659999942800001,1.5000001433999999,4.3999999043999996,1.4599998475999998,2.799999808799999,3.019999694399999,-0.5000000950000003,1.4200000287999996,0.37999997179999934,1.6199995046000017,2.0200000763999997,5.6400000574,0.7799997806000007,2.3800002101999995,0.8200001713999994,0.5200001712000004,1.2000002386000004,2.1399998662,1.540000342799999,1.6200002672,1.7199999808,1.5400000573999995,2.3934330091977887,1.4199999810000001,-0.9734330281977885,-1.0121215374944297
437,2012-05-01,2.9600002291999994,0.019999981599999828,3.3200001720000003,4.579999829199999,2.8399997708000004,3.7800002100000007,3.240000153,2.239999770799999,2.4599999429999997,2.2400002006,2.8000003809999994,3.2000000952,1.0199998376000008,0.8199999337999992,2.4400000574,1.3799998282,3.1799998766,2.8000000948000006,1.5800002576,1.3600001335999998,2.6800002102000002,1.6199997898000005,1.5199998858,0.2599998947999995,6.619999791,1.6400001527999999,4.4399998184,1.6200001718,3.1399995808000014,3.3600004191999986,-0.35999998999999994,1.5600001332,0.49999995259999963,1.6599995618000012,2.5399997708000006,5.619999600799999,0.8999997616000002,2.9999998088,1.0999999044000006,0.40000028620000005,1.3800002099999995,2.3000000954,1.7999997135999992,1.980000018600001,2.1000000950000004,1.4799998756000008,2.5243823788527053,1.6199997898000005,-0.9043825890527049,-0.943071098349346
438,2012-06-01,3.0999999999999996,-0.040000248199999255,3.2799995428000006,4.4200004566,2.8599997993999997,3.840000438399999,3.1600001331999996,1.9999997135999994,2.4200001722,2.2000002385999995,2.9199996000000006,3.3199999810000005,0.9000000475999999,0.7600000379999994,2.4799996380000007,1.3200001718000003,2.8599997994000006,2.760000229199999,1.7200001236000002,1.2800002579999994,2.8400001528,1.4199998858000002,1.519999886,0.27999978040000073,6.340000152000001,1.6199999808000003,4.5000003809999995,1.6600002293999996,3.2399996754,3.4600003239999992,-0.46000003860000005,1.6399998668000002,0.4399999619999999,1.6800001148000003,2.8000001910000005,5.220000361000001,0.8199997900000007,2.9399995812000004,0.920000172,0.4400002483999996,1.4199999337999998,2.3800001142000005,1.659999846999999,1.9799998280000004,2.1399999618,1.3399998186000004,2.5145044066929243,1.4199998858000002,-1.094504520892924,-1.1331930301895652
439,2012-07-01,3.4400004381999985,0.14000005699999996,3.599999809,4.619999600999999,2.6600001816,4.039999771800001,3.3400001044000005,1.9600001333999995,2.2599998958,2.1999998090000004,3.3400003428,3.400000380999999,1.0600000856000005,0.7799998282000002,2.7000000952,1.5200001715999996,2.8799997802000004,2.9000001907999993,1.7999999997999998,1.6000001909999995,3.4599999428000006,1.9000000002000004,1.4599999906,0.35999984740000013,6.479999639199999,1.5800000186000007,4.539999676400001,1.8199997898000007,3.3999999998000003,3.7200001716000006,-0.2799998765999998,2.000000191,0.8200001712000002,1.8000002864000004,3.180000399999999,5.260000418200001,0.8199999335999997,3.159999561800001,1.1400003435999997,0.32000007620000037,1.3400001046,2.5000000472000004,1.8000002855999995,2.2599999428000004,2.3000000955999997,1.4200000762000005,2.6912687714198946,1.9000000002000004,-0.7912687712198943,-0.8299572805165354
440,2012-08-01,2.8800004001999993,0.05999994319999935,3.2400000571999996,4.359999658199999,2.5799999242,4.1000001912,3.4000001427999997,2.1199995998000007,2.0599998472000003,2.1599998474,3.1199997899999996,3.379999638200001,0.9800000666000006,0.7400001523999995,2.81999979,1.1600000379999997,2.6400000096,2.859999943399999,1.7799998763999998,1.4200000760000004,2.9600000381999996,1.7799998284000003,1.3999999996000003,0.31999993300000007,6.3399999618,1.5600000856000005,4.4200002674,1.8199998852000006,3.1199999810000003,3.7,-0.32000002900000046,1.8800001147999996,0.7199997425999998,1.6800004,3.1999995238000007,5.0599998481999995,0.799999905,2.7999999046,0.8999999998000003,0.26000013300000013,1.2799998280000002,2.3399998184000004,1.560000037600001,2.2800000194,2.1600000376000006,1.420000172,2.7175341600112297,1.7799998284000003,-0.9375343316112295,-0.9762228409078706
441,2012-09-01,2.2199998858,1.909999998161993e-07,2.739999771,3.8000003807999994,2.2999998088,3.7999999044,3.3799998278000003,2.1399994852000006,1.8800002101999995,2.100000238599999,2.5800002102000006,2.999999809,0.8199999335999997,0.36000013379999984,2.640000248399999,-0.34000005720000015,2.4400000096000003,2.6399998664,1.5999998098,1.0599998953999998,2.1800002102000002,1.2000000955999992,1.2999999524000003,0.27999997180000014,6.0199998862,1.5600001813999995,4.019999600000001,1.6400001527999999,2.580000019,3.180000400199999,-0.2999999527999999,1.3599998472000001,0.6999998573999999,1.4999999998000009,2.7,5.040000342599999,0.8400001046000001,2.3800001146000005,0.5400000568000003,0.06000022939999905,1.2199998374,2.1000001909999995,1.2800002104,2.219999981,1.7799999239999993,1.2999998090000005,2.5391085196675256,1.2000000955999992,-1.3391084240675264,-1.3777969333641675
442,2012-10-01,2.1000000952000004,-0.14000005699999996,2.900000380999999,3.81999979,2.1999999049999994,3.860000371599999,3.3399998667999995,1.9999998089999993,1.6400000096,2.0800002097999997,2.7799999234,3.0200001717999996,0.8400000093999997,0.4600002291999994,2.4999999052,-0.26000013320000015,2.499999905,2.6399998186000007,1.6599997996000004,1.0600001339999992,2.0599995618000015,1.4400002479999996,1.3400002005999996,0.2599999432000004,5.719999648799999,1.579999828,4.0200001720000005,1.6799999234000005,2.5399999618000004,3.179999732799999,-0.19999990519999988,1.5400001528000002,0.7400002481999994,1.6799998281999997,2.6399999618,4.959999657200001,0.7399999137999997,2.2400001529999995,0.5199997898000008,0.26000008540000064,1.1399997712000003,2.019999886,1.2799998280000002,2.3400000573999993,1.7800000192,1.3400002005999996,2.4571666914206762,1.4400002479999996,-1.0171664434206766,-1.0558549527173178
443,2012-11-01,1.5200000758000005,-0.2599999429999995,2.519999886,3.3199999810000005,1.9599998471999998,3.5200000760000005,3.3200002195999994,1.9999997135999994,1.3600002292000002,1.7799998286000003,2.539999580800001,2.8999999045999996,0.7599999431999995,0.19999990519999944,2.060000038,-0.6600000379999997,2.4999999998,2.4199999335999998,1.4599998471999998,0.8400001530000001,1.3600001332000007,1.0199998853999999,1.2399998193999995,0.27999992419999975,5.5600002284,1.5000001435999994,4.120000076399999,1.659999751600001,2.0399998660000005,2.8199997897999998,-0.3400000092000002,1.1999998088000003,0.5399999621999996,1.4000001910000002,2.0999999044000006,4.980000019,0.6200001236000001,1.6599999426000007,0.2199998860000001,0.0999999051999998,0.8999999999999999,1.7400000570000005,0.7800001146,2.1800000189999995,1.5999998092000007,1.3399998662,2.185219775216769,1.0199998853999999,-1.1652198898167692,-1.2039083991134103
444,2012-12-01,1.9999998092000002,-0.2800001141999999,2.7999998092,3.680000495599999,2.040000343599999,3.440000105,3.3400001522000005,2.1400004381999986,1.4400002005999997,1.7800003053999998,3.0999999999999996,3.3600000382,0.7000000477999997,0.5799998282000001,2.4000001907999993,0.6000000001999997,2.6799998280000006,2.6799998280000006,1.7600001336000002,0.8799997326000009,2.3400000571999993,1.5000000004,1.2200002669999996,0.2799999707999996,5.6799995912,1.6000001911999995,3.98000021,1.7799998282000002,2.460000419199999,3.2399996762,-0.4200000758000004,1.7400002481999994,0.6800002099999993,1.6799999237999996,2.71999979,4.7799995426000015,0.5399998667999992,2.3000000002,0.579999828,0.30000014340000014,0.8600000856000003,2.079999828,0.9599999428000006,2.3600002291999997,1.8599998478000002,1.2399998186000003,2.36201040241834,1.5000000004,-0.8620104020183401,-0.9006989113149813
445,2013-01-01,2.2599998473999996,-0.3799999233999989,2.8199997897999998,3.7400001518000003,2.4999999524000005,3.7800003525999992,3.2400002481999994,2.060000323999999,1.0999999526000002,1.3199997898000007,3.6800001138000002,3.9400000572,1.0799999238,0.6999998090000004,2.719999695200001,1.3799999237999998,2.9400004379999993,2.8000001904000005,2.1399999143999997,1.1000001909999995,3.3400002464000016,1.7999998098,1.0800002099999997,0.2999999999999998,5.340000247000001,1.7199999335999996,4.160000419399999,1.560000228999999,2.820000361799999,3.2599999429999995,-0.5000001433999999,2.5200000766000006,0.9800001617999996,1.4999996192000014,2.959999657200001,4.739999772,0.5999999525999993,2.8999997133999997,0.8600000378000008,0.32000007679999953,0.7599997994000001,2.4000000948,0.9400000576000007,1.9199996943999995,2.200000095,1.2399997716,2.564724796012383,1.7999998098,-0.764724986212383,-0.8034134955090242
446,2013-02-01,2.2399999618000006,-0.4999997136000003,2.6599998472,3.3399998659999994,2.4000002385999997,3.5999995714000015,3.159999752,1.9399994854000013,1.1400001044000003,1.140000248399999,3.3599995616000005,3.4399999618,0.8799999714000002,0.5400002483999993,2.420000171800001,1.2000000948,2.8200002663999992,2.5399998667999997,1.9999997136000003,0.9000000950000002,3.2600000379999994,1.6399999616,1.0599999428000002,0.2600001815999997,5.2999996201999995,1.5200001238,3.7599998469999996,1.4600000379999996,2.4200003619999997,2.8400000571999993,-0.5399999138000005,2.0600002292,0.7199998860000001,1.2000003809999988,2.400000191,4.6600002282,0.6199999336000004,2.6399998663999993,0.6800000189999995,-0.019999981399998923,0.6800000189999995,2.0200000285999997,0.6800004953999998,1.4600004192,1.780000018600001,1.0999999049999998,2.3631234352651687,1.6399999616,-0.7231234736651686,-0.7618119829618097
447,2013-03-01,1.7399999621999998,-0.5999998095999999,2.4800000195999994,2.959999561800001,2.0999999522,3.480000399999999,3.1200001237999997,1.840000342799999,1.0600002292,1.079999924,2.8599998473999992,2.9199996000000006,0.7800000664000004,0.4799997328000005,2.299999619000001,1.0200000765999997,2.640000248399999,2.4600001814,1.780000114,0.5399997710000006,2.480000304799999,1.2400000571999996,0.8200002673999993,0.08000006679999938,5.140000341600001,1.4199997422000008,3.359999846999999,1.1799997326000007,2.1600000381999998,2.3600001338000007,-0.5399998183999997,1.5600000385999993,0.5399998663999996,0.9199997897999994,1.9999998088000002,4.5199998856,0.38000011420000046,2.4999999998,0.45999984719999976,-0.20000009500000004,0.5400001043999998,1.6999999051999999,0.3800000191999997,1.1200002675999992,1.5999999049999998,0.9600000378000004,2.2087204525926682,1.2400000571999996,-0.9687203953926686,-1.0074089046893098
448,2013-04-01,1.5200001719999996,-0.45999994280000056,2.340000152000001,2.7399997708,1.840000153,3.3599997042000007,2.9400000572,1.9000000002000004,0.9999997136000003,1.1599999431999999,2.700000380999999,2.7399998190000003,0.8000002385999991,0.41999993359999976,2.2799998282000002,1.0000000951999999,2.439999770800001,2.4000000952000002,1.8000000475999993,0.6199999338,2.3800000187999997,1.019999886,0.8199999808000005,0.1600000384000002,4.960000133800001,1.2999998574,3.3999999043999996,1.2600000376000002,2.0000000948,2.1200000763999993,-0.39999995199999994,1.3200001237999999,0.5800002577999992,0.7199998856000009,2.0200000763999997,4.4400002484000005,0.4800000666000006,2.6799999241999997,0.42000007639999914,-0.28000001880000003,0.5999998566000011,1.7400002481999994,0.24000015279999953,0.9199999812000001,1.8199998857999997,1.1399999623999992,2.175747302848806,1.019999886,-1.155747416848806,-1.1944359261454471
449,2013-05-01,1.8599998472000001,-0.17999982839999973,2.6199998859999996,2.980000400199999,1.9400001527999997,3.28000021,3.039999867,1.8400001528,0.9599999429999997,1.1399998186000007,3.0000001910000007,3.0000002861999997,0.8200000286000004,0.5200002197999991,2.540000438399999,1.1800000191999995,2.2799997806000007,2.5999998088000007,1.9799998756000008,0.7599997516000006,2.6800002102000002,1.5199998858,0.9199999808000001,0.15999999079999982,5.020000361999999,1.2400000568000005,3.5400002004000006,1.3199999808000005,2.2399999618000006,2.3600004191999986,-0.4600001330000003,1.8599998472000001,0.8000001426000001,0.8599998478000002,2.2400000568000005,4.419999789799999,0.2999998575999996,3.1000001907999994,0.5999999044000006,-0.2999999997999998,0.7799998280000002,1.9000000004,0.49999999959999997,0.8800001146000005,1.7000000000000002,0.7800000666000004,2.320002677521985,1.5199998858,-0.800002791721985,-0.8386913010186261
450,2013-06-01,1.799999809,-0.24000005719999962,2.5799997327999993,3.019999885599999,1.9600001813999999,3.1400001524,2.859999943199999,1.6999995236000007,0.9200001722,1.2000002385999995,3.2199997899999993,2.9200003619999997,0.7000002385999995,0.45999984699999974,2.680000399999999,1.0199999807999998,2.0600000854000005,2.5599999431999994,2.1200002195999996,0.5799999719999995,2.6400003427999987,1.4199998858000002,0.9199999810000001,0.17999987640000015,4.840000153000001,1.1199999808000003,3.4000000000000004,1.4599999433999997,2.3400000574,2.359999943,-0.5599999425999997,2.0399999618000004,0.7400001529999995,0.7800000188,2.400000095,4.019999600000001,0.2199998860000001,3.0399999621999996,0.42000017199999995,-0.26000003760000023,0.9199999337999998,2.0799999242,0.46000003799999956,0.9799998280000004,1.7399998667999999,0.6400000096,2.3479356963784292,1.4199998858000002,-0.927935810578429,-0.9666243198750701
451,2013-07-01,2.0399998661999996,-0.16000013399999968,2.700000191000001,3.0200001720000005,1.7600000856000007,3.240000533799999,2.7400002004,1.7600003244,0.9600001817999999,1.3000001909999996,3.1399995808000014,2.499999809,0.6599999906000003,0.4800001142000001,2.5000002862000006,0.920000267599999,1.8799997802000004,2.4000001907999993,1.8999999047999996,0.700000095,2.6599997518,1.7000001912,0.8600000856000003,0.25999994339999954,4.779999828199999,1.0800000186000007,3.1400000574,1.5200000758000005,2.2000001908,2.2200001716000006,-0.4799999235999999,2.000000191,0.8200001712000002,0.8000002863999995,2.3800002099999995,4.0599996572000006,0.12000012360000012,2.8600003237999996,0.4400000575999998,-0.2799998287999994,0.8400001046000001,2.0000000472000004,0.5000000955999999,1.0600001328000008,1.6999997136000005,0.7199997902000006,2.2879109850874912,1.7000001912,-0.5879107938874912,-0.6265993031841324
452,2013-08-01,1.8799999241999998,-0.03999996180000043,2.6399996762000004,2.8599996572000004,1.4800000192000002,3.2000000952,2.5999999527999993,1.8200003617999991,1.0599998472000003,1.1599998474,3.0200003619999993,2.2800002102,0.5799999716000004,0.43999996239999906,2.5200000760000005,0.7599999429999995,1.8399998186000004,2.359999943399999,1.7799998763999998,0.619999886,2.2600002292,1.5800000194,0.8000000955999997,0.119999886,4.739999580800001,0.9600001815999999,3.0200001713999995,1.6200000762000002,2.219999886,2.000000191,-0.5200000760000005,1.9800000188000002,0.820000124599999,0.6799999240000005,2.3999998097999997,4.059999847199999,0.20000000000000018,2.6999999996,0.30000009579999976,-0.4400001529999997,0.6799999239999996,1.9400002003999997,0.46000013360000036,1.1800001144000003,1.6600000376000006,0.7199998860000001,2.257062521899071,1.5800000194,-0.6770625024990711,-0.7157510117957122
